Timestamp,id,type,X,Y,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:03,2065881,movement,31,67,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:03,2076509,check-in,63,99,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:03,308304,check-in,63,99,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:03,366480,check-in,63,99,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:03,38417,check-in,63,99,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:03,391338,movement,92,78,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:03,429138,check-in,63,99,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:03,460714,check-in,63,99,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:03,532000,check-in,63,99,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:03,546321,movement,69,68,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:03,546488,check-in,63,99,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:03,554372,check-in,63,99,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:03,561890,movement,92,77,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:03,567905,check-in,63,99,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:03,59466,check-in,63,99,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:03,628480,movement,64,92,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:03,639730,movement,85,80,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:03,677351,check-in,63,99,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:03,711985,check-in,63,99,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:03,725553,check-in,63,99,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:03,734279,check-in,63,99,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:03,748578,check-in,63,99,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:03,749107,check-in,63,99,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:03,76731,movement,92,77,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:03,826185,check-in,63,99,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:03,838026,movement,39,61,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:03,84210,movement,65,92,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:03,854341,movement,31,67,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:03,868222,movement,68,74,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:03,927415,check-in,63,99,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:03,941228,check-in,63,99,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:03,950532,check-in,63,99,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:03,96504,movement,77,77,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:03,965666,check-in,63,99,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:03,969502,movement,63,91,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:03,999764,check-in,63,99,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1187304,movement,58,31,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1406469,movement,43,78,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1440295,movement,93,76,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1458508,movement,83,79,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1499757,movement,63,91,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1584703,movement,50,84,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1762570,movement,93,76,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1868658,movement,63,97,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,2019254,movement,13,66,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,273501,movement,65,92,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,378875,movement,69,87,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,488095,movement,69,87,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,670536,movement,69,71,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,674176,movement,85,80,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,758460,movement,73,77,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,855159,movement,98,77,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,950113,movement,7,66,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1088533,movement,45,79,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1118117,movement,67,87,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,11311,movement,63,97,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1368028,movement,73,78,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1490658,movement,55,87,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1561606,movement,58,87,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1646290,movement,50,83,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1736872,movement,64,92,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,177221,movement,68,84,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1772512,movement,62,41,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1779939,movement,63,97,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1890020,movement,97,77,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,2052720,movement,82,78,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,2080257,movement,57,87,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,234845,movement,82,79,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,246035,movement,73,78,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,269197,movement,64,96,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,436515,movement,64,97,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,616452,movement,85,79,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,686125,movement,57,88,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,957036,movement,9,66,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,962457,movement,73,76,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,989326,movement,64,94,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1059177,check-in,0,67,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,108423,movement,63,91,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1173915,movement,85,79,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1225156,movement,98,77,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1287457,movement,67,87,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,13052,check-in,0,67,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1379201,movement,63,98,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1475524,movement,81,72,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1528668,movement,98,76,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1546447,movement,65,94,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1583686,movement,85,80,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1584822,movement,81,78,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,168074,movement,64,97,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1767836,movement,66,48,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1777410,movement,85,79,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,203344,movement,14,66,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,2059961,movement,21,66,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,258314,check-in,0,67,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,280103,movement,64,98,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,352434,movement,86,66,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,43927,movement,98,76,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,57612,movement,54,86,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,633804,movement,78,77,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,727222,movement,69,70,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,846280,movement,98,77,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,864833,movement,67,87,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,910911,movement,88,79,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1046688,movement,63,91,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1187304,movement,57,30,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,119370,movement,85,79,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,122907,movement,69,67,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1343934,movement,18,67,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1449032,movement,46,80,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1522163,movement,98,77,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1685011,movement,69,83,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1844006,movement,64,94,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1994315,movement,42,77,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,20448,movement,69,83,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,2061906,movement,7,66,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,400052,movement,31,61,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,40960,movement,57,85,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,543291,movement,83,78,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,657863,movement,33,62,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,678246,movement,55,87,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,73832,movement,48,82,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,838026,movement,40,61,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,869045,movement,64,92,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,959272,movement,64,92,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,976932,movement,69,73,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,982738,movement,55,86,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1086053,movement,57,88,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1201079,movement,68,83,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1202957,movement,42,77,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1248154,movement,68,67,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1596977,movement,48,82,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,163738,movement,85,80,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1693328,movement,55,87,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1735326,movement,32,66,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1743218,movement,81,73,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1760095,movement,68,67,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1772512,movement,63,40,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1868658,movement,64,96,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1900354,movement,97,76,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1964353,movement,31,61,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,2019254,movement,14,67,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,2046019,movement,63,96,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,2060504,movement,85,80,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,2065881,movement,32,66,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,2081604,movement,81,79,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,266580,movement,85,80,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,387139,movement,7,67,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,391338,movement,91,79,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,442925,movement,64,96,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,546321,movement,68,67,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,551928,movement,85,80,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,599804,movement,85,79,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,704292,movement,14,66,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,76731,movement,91,77,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,794235,movement,1,67,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,854341,movement,32,66,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,868222,movement,69,73,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,879255,movement,64,97,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,916188,movement,14,66,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,96504,movement,76,78,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1008236,check-in,99,77,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1051641,movement,98,77,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1135770,movement,9,66,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1246785,movement,64,94,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1265366,movement,68,86,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1406469,movement,42,77,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1426390,movement,85,79,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1427761,movement,1,67,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1464622,movement,98,77,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1554434,movement,85,79,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,166250,movement,78,76,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1666067,movement,64,97,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1779939,movement,64,96,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,186760,movement,78,78,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,2052720,movement,81,77,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,234845,movement,81,78,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,436515,movement,64,96,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,455984,movement,64,96,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,464866,movement,85,80,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,515271,movement,91,78,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,517013,movement,57,88,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,549068,movement,87,79,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,639148,movement,87,80,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,670536,movement,69,70,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,750540,movement,1,67,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,829257,movement,65,94,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1009525,movement,64,96,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1187304,movement,56,31,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1217774,check-in,63,99,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1244133,movement,78,77,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1295719,movement,87,80,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1346077,movement,66,91,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1498466,check-in,63,99,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1520148,movement,1,66,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1584703,movement,49,83,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,160360,movement,8,66,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,171536,movement,63,96,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1767836,movement,66,47,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1800062,movement,58,88,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,2059961,movement,20,66,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,2066972,movement,69,83,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,279658,movement,45,79,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,352434,movement,87,65,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,758460,movement,72,76,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,989326,movement,65,93,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1088533,movement,44,79,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1175281,movement,78,76,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,123962,movement,65,94,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1243456,movement,97,77,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1368028,movement,72,77,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1382854,movement,63,91,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1414463,movement,1,67,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1458508,movement,82,78,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1475524,movement,82,71,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1546447,movement,65,93,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1557119,movement,54,86,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1619784,movement,63,91,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1646290,movement,49,83,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1733175,movement,98,76,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1772512,movement,64,39,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,246035,movement,72,78,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,273501,movement,66,91,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,483106,movement,64,97,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,568852,movement,7,67,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,612957,movement,8,66,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,657135,movement,64,98,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,727222,movement,68,69,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,741636,movement,64,98,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,838026,movement,41,60,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,962457,movement,72,76,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1079011,movement,63,96,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1173915,movement,84,78,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1175122,movement,54,86,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,122907,movement,68,66,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1281274,movement,68,87,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1288335,movement,63,91,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1308960,movement,63,96,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1353153,movement,70,83,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1367476,movement,64,96,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1379201,movement,64,97,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1440295,movement,92,77,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1515950,movement,19,67,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1583686,movement,84,79,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1584822,movement,82,79,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1762570,movement,92,77,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1826870,check-in,63,99,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1868658,movement,65,95,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1994315,movement,41,76,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,2019254,movement,15,66,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,280103,movement,63,97,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,378875,movement,68,86,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,400052,movement,30,60,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,479895,movement,58,88,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,483896,movement,64,97,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,639730,movement,84,79,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,674176,movement,84,79,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,73832,movement,47,81,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,749425,movement,1,67,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,750163,movement,90,78,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,855159,movement,97,77,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,947415,movement,19,66,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,950716,movement,63,98,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,976932,movement,69,72,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1003120,movement,69,83,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1118117,movement,68,86,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1187304,movement,55,31,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1202957,movement,41,76,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1248154,movement,69,66,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1259987,movement,63,98,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1490658,movement,54,86,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1573071,movement,7,67,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1596977,movement,47,81,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1735326,movement,33,65,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1743218,movement,82,72,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1760095,movement,67,66,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1765880,movement,87,79,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1779939,movement,64,95,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1964353,movement,30,60,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,2052720,movement,80,78,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,2065881,movement,33,65,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,2080257,movement,56,86,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,234845,movement,80,79,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,347770,movement,10,66,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,391338,movement,90,78,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,436515,movement,65,95,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,546321,movement,68,66,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,616452,movement,84,78,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,686125,movement,56,87,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,76731,movement,90,78,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,854341,movement,33,67,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,868222,movement,68,72,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,955294,movement,70,83,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,96504,movement,75,77,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1225156,movement,97,76,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1287457,movement,68,86,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1352405,movement,1,66,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1406469,movement,41,76,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1528668,movement,97,77,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,163738,movement,84,79,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1767836,movement,65,46,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1772512,movement,63,38,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,2059961,movement,19,66,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,2060504,movement,84,79,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,2081604,movement,82,80,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,266580,movement,84,79,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,352434,movement,87,64,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,543291,movement,82,78,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,551928,movement,84,79,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,628480,movement,65,91,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,670536,movement,69,69,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,678246,movement,54,86,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,84210,movement,66,91,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,846280,movement,97,77,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,982738,movement,54,86,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1333518,movement,10,66,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1449032,movement,45,79,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1479633,movement,15,67,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1511028,movement,1,67,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1522163,movement,97,76,,,,,,,,,,,,,,,,,,,,,,
6/7/2014 8:04,1666067,movement,63,96,,,,,,,,,,,,,,,,,,,,,,
