Timestamp,id,type,cx,cy
2014-6-06 08:03:41,91182,movement,90,78
2014-6-06 08:03:41,1007202,movement,25,67
2014-6-06 08:03:41,1916572,movement,64,97
2014-6-06 08:03:42,43833,movement,64,95
2014-6-06 08:03:42,1871836,movement,54,86
2014-6-06 08:03:42,880166,movement,54,86
2014-6-06 08:03:42,903769,movement,76,77
2014-6-06 08:03:42,483106,movement,59,89
2014-6-06 08:03:42,672552,movement,40,75
2014-6-06 08:03:42,932874,movement,23,66
2014-6-06 08:03:42,1402234,movement,6,67
2014-6-06 08:03:42,1836139,movement,69,84
2014-6-06 08:03:42,996258,movement,54,86
2014-6-06 08:03:42,943291,movement,65,94
2014-6-06 08:03:42,944133,movement,86,81
2014-6-06 08:03:42,1220077,movement,66,91
2014-6-06 08:03:43,1882651,movement,64,95
2014-6-06 08:03:43,1119534,movement,66,91
2014-6-06 08:03:43,766183,movement,54,86
2014-6-06 08:03:43,1620753,movement,64,95
2014-6-06 08:03:43,1053224,movement,76,75
2014-6-06 08:03:43,1272536,movement,92,78
2014-6-06 08:03:43,2061906,movement,12,67
2014-6-06 08:03:43,698208,movement,23,67
2014-6-06 08:03:43,1464748,movement,76,75
2014-6-06 08:03:43,1696241,movement,76,75
2014-6-06 08:03:43,531348,movement,37,73
2014-6-06 08:03:43,1779722,movement,64,97
2014-6-06 08:03:43,1999943,movement,65,92
2014-6-06 08:03:43,668662,movement,10,67
2014-6-06 08:03:43,539617,movement,23,67
2014-6-06 08:03:43,1948150,movement,54,86
2014-6-06 08:03:43,1453536,movement,93,76
2014-6-06 08:03:43,483896,movement,59,87
2014-6-06 08:03:43,1229412,movement,76,77
2014-6-06 08:03:43,1477256,movement,90,78
2014-6-06 08:03:44,330141,movement,64,98
2014-6-06 08:03:44,1709971,movement,8,66
2014-6-06 08:03:44,741411,movement,50,84
2014-6-06 08:03:44,179386,movement,37,73
2014-6-06 08:03:44,849521,movement,19,67
2014-6-06 08:03:44,705880,movement,7,67
2014-6-06 08:03:44,515271,movement,87,79
2014-6-06 08:03:44,117066,movement,65,91
2014-6-06 08:03:44,121980,movement,64,94
2014-6-06 08:03:44,1413244,movement,63,98
2014-6-06 08:03:44,374745,movement,26,66
2014-6-06 08:03:45,675561,movement,86,81
2014-6-06 08:03:45,1495984,movement,91,77
2014-6-06 08:03:45,455752,movement,26,67
2014-6-06 08:03:45,704292,movement,6,66
2014-6-06 08:03:45,291511,movement,64,95
2014-6-06 08:03:45,1085806,movement,7,66
2014-6-06 08:03:45,677612,movement,6,66
2014-6-06 08:03:46,1881823,movement,26,66
2014-6-06 08:03:46,439105,movement,77,74
2014-6-06 08:03:46,73216,movement,26,67
2014-6-06 08:03:46,41879,movement,64,98
2014-6-06 08:03:46,84438,movement,63,98
2014-6-06 08:03:46,612957,movement,13,67
2014-6-06 08:03:46,1629394,movement,85,80
2014-6-06 08:03:46,672552,movement,39,74
2014-6-06 08:03:46,2007598,movement,26,67
2014-6-06 08:03:46,1772261,movement,50,84
2014-6-06 08:03:46,160360,movement,13,67
2014-6-06 08:03:46,349848,movement,92,77
2014-6-06 08:03:46,842645,movement,65,91
2014-6-06 08:03:46,943291,movement,64,93
2014-6-06 08:03:46,10371,movement,63,98
2014-6-06 08:03:46,422300,movement,26,66
2014-6-06 08:03:46,1109689,movement,26,66
2014-6-06 08:03:46,1451127,movement,89,79
2014-6-06 08:03:46,1453012,movement,7,67
2014-6-06 08:03:47,352086,movement,91,78
2014-6-06 08:03:47,1007202,movement,26,66
2014-6-06 08:03:47,508018,movement,69,83
2014-6-06 08:03:47,11311,movement,58,88
2014-6-06 08:03:47,580064,movement,77,74
2014-6-06 08:03:47,1257239,movement,64,98
2014-6-06 08:03:48,1755750,movement,91,77
2014-6-06 08:03:48,121980,movement,64,93
2014-6-06 08:03:48,1156815,movement,65,92
2014-6-06 08:03:48,1593258,movement,69,83
2014-6-06 08:03:48,903769,movement,75,76
2014-6-06 08:03:48,750163,movement,86,81
2014-6-06 08:03:48,531348,movement,36,72
2014-6-06 08:03:48,932874,movement,24,67
2014-6-06 08:03:48,1762242,movement,68,83
2014-6-06 08:03:49,698208,movement,24,66
2014-6-06 08:03:49,1464748,movement,77,74
2014-6-06 08:03:49,1483004,movement,20,66
2014-6-06 08:03:49,1916572,movement,63,96
2014-6-06 08:03:49,1313613,movement,85,79
2014-6-06 08:03:49,179386,movement,36,72
2014-6-06 08:03:49,1836139,movement,68,83
2014-6-06 08:03:49,1696241,movement,77,74
2014-6-06 08:03:49,1229412,movement,75,77
2014-6-06 08:03:49,539617,movement,24,66
2014-6-06 08:03:49,1053224,movement,77,74
2014-6-06 08:03:49,371361,check-in,63,99
2014-6-06 08:03:49,11269,check-in,63,99
2014-6-06 08:03:49,408012,check-in,63,99
2014-6-06 08:03:49,1671980,check-in,63,99
2014-6-06 08:03:50,549068,movement,92,77
2014-6-06 08:03:50,741411,movement,49,83
2014-6-06 08:03:50,374745,movement,27,66
2014-6-06 08:03:50,879255,movement,58,88
2014-6-06 08:03:50,672552,movement,38,74
2014-6-06 08:03:50,996258,movement,53,85
2014-6-06 08:03:50,1871836,movement,53,85
2014-6-06 08:03:50,1959437,movement,89,79
2014-6-06 08:03:50,1272536,movement,91,78
2014-6-06 08:03:50,944133,movement,85,80
2014-6-06 08:03:50,398504,movement,10,67
2014-6-06 08:03:50,525850,movement,63,98
2014-6-06 08:03:50,1591840,movement,63,98
2014-6-06 08:03:50,943291,movement,65,92
2014-6-06 08:03:50,880166,movement,53,86
2014-6-06 08:03:50,43833,movement,65,94
2014-6-06 08:03:50,1220077,movement,66,90
2014-6-06 08:03:50,1402234,movement,7,67
2014-6-06 08:03:50,1413244,movement,64,97
2014-6-06 08:03:50,1611141,movement,89,78
2014-6-06 08:03:50,330141,movement,63,97
2014-6-06 08:03:50,1715723,movement,63,98
2014-6-06 08:03:50,950113,movement,13,66
2014-6-06 08:03:51,1882651,movement,64,94
2014-6-06 08:03:51,1640316,movement,65,91
2014-6-06 08:03:51,1948150,movement,53,85
2014-6-06 08:03:51,766183,movement,53,85
2014-6-06 08:03:51,1119534,movement,66,90
2014-6-06 08:03:51,1779722,movement,64,96
2014-6-06 08:03:51,91182,movement,89,78
2014-6-06 08:03:51,1620753,movement,65,94
2014-6-06 08:03:51,455752,movement,27,67
2014-6-06 08:03:52,73216,movement,27,67
2014-6-06 08:03:52,1213563,movement,92,78
2014-6-06 08:03:52,2096121,movement,8,66
2014-6-06 08:03:52,422300,movement,27,67
2014-6-06 08:03:52,849521,movement,20,67
2014-6-06 08:03:52,398396,movement,86,81
2014-6-06 08:03:52,121980,movement,64,92
2014-6-06 08:03:52,892578,movement,91,78
2014-6-06 08:03:52,2007598,movement,27,67
2014-6-06 08:03:52,1428652,movement,92,78
2014-6-06 08:03:52,1772261,movement,49,83
2014-6-06 08:03:52,117066,movement,66,90
2014-6-06 08:03:52,1881823,movement,27,67
2014-6-06 08:03:52,439105,movement,78,73
2014-6-06 08:03:52,1109689,movement,27,66
2014-6-06 08:03:53,349848,movement,91,78
2014-6-06 08:03:53,704292,movement,7,67
2014-6-06 08:03:53,483106,movement,58,88
2014-6-06 08:03:53,291511,movement,64,94
2014-6-06 08:03:53,1477256,movement,89,78
2014-6-06 08:03:53,705880,movement,8,67
2014-6-06 08:03:53,531348,movement,35,71
2014-6-06 08:03:53,580064,movement,78,74
2014-6-06 08:03:53,1007202,movement,27,66
2014-6-06 08:03:53,1257239,movement,64,97
2014-6-06 08:03:53,677612,movement,7,67
2014-6-06 08:03:54,943291,movement,65,91
2014-6-06 08:03:54,483896,movement,58,88
2014-6-06 08:03:54,179386,movement,35,71
2014-6-06 08:03:54,10371,movement,64,97
2014-6-06 08:03:54,842645,movement,66,90
2014-6-06 08:03:54,515271,movement,86,80
2014-6-06 08:03:54,1629394,movement,84,79
2014-6-06 08:03:54,84438,movement,64,97
2014-6-06 08:03:54,668662,movement,11,67
2014-6-06 08:03:54,1085806,movement,8,66
2014-6-06 08:03:54,903769,movement,74,77
2014-6-06 08:03:54,932874,movement,25,66
2014-6-06 08:03:54,2061906,movement,13,66
2014-6-06 08:03:54,508018,movement,70,82
2014-6-06 08:03:54,41879,movement,63,97
2014-6-06 08:03:54,1999943,movement,65,91
2014-6-06 08:03:54,672552,movement,37,73
2014-6-06 08:03:55,1464748,movement,78,74
2014-6-06 08:03:55,539617,movement,25,67
2014-6-06 08:03:55,1053224,movement,78,74
2014-6-06 08:03:55,1593258,movement,69,82
2014-6-06 08:03:55,1762242,movement,69,82
2014-6-06 08:03:55,1453536,movement,92,77
2014-6-06 08:03:55,1696241,movement,78,73
2014-6-06 08:03:55,1229412,movement,74,77
2014-6-06 08:03:55,698208,movement,25,67
2014-6-06 08:03:55,1453012,movement,8,66
2014-6-06 08:03:56,1709971,movement,9,66
2014-6-06 08:03:56,374745,movement,28,67
2014-6-06 08:03:56,121980,movement,65,91
2014-6-06 08:03:56,741411,movement,48,82
2014-6-06 08:03:56,1451127,movement,88,79
2014-6-06 08:03:56,1413244,movement,63,96
2014-6-06 08:03:56,1836139,movement,68,82
2014-6-06 08:03:56,330141,movement,64,96
2014-6-06 08:03:57,1495984,movement,90,78
2014-6-06 08:03:57,612957,movement,14,66
2014-6-06 08:03:57,675561,movement,85,80
2014-6-06 08:03:57,1272536,movement,90,79
2014-6-06 08:03:57,1313613,movement,84,78
2014-6-06 08:03:57,1483004,movement,21,66
2014-6-06 08:03:57,1916572,movement,64,95
2014-6-06 08:03:57,455752,movement,28,67
2014-6-06 08:03:57,160360,movement,14,66
2014-6-06 08:03:57,1156155,check-in,63,99
2014-6-06 08:03:57,1295908,check-in,63,99
2014-6-06 08:03:58,1715723,movement,63,97
2014-6-06 08:03:58,11311,movement,57,88
2014-6-06 08:03:58,1402234,movement,8,67
2014-6-06 08:03:58,73216,movement,28,66
2014-6-06 08:03:58,996258,movement,52,85
2014-6-06 08:03:58,531348,movement,34,70
2014-6-06 08:03:58,525850,movement,63,97
2014-6-06 08:03:58,750163,movement,85,80
2014-6-06 08:03:58,943291,movement,66,90
2014-6-06 08:03:58,1871836,movement,52,84
2014-6-06 08:03:58,2007598,movement,28,66
2014-6-06 08:03:58,422300,movement,28,66
2014-6-06 08:03:58,1881823,movement,28,67
2014-6-06 08:03:58,1772261,movement,48,82
2014-6-06 08:03:58,944133,movement,84,79
2014-6-06 08:03:58,439105,movement,79,74
2014-6-06 08:03:58,1220077,movement,67,89
2014-6-06 08:03:58,880166,movement,52,85
2014-6-06 08:03:58,43833,movement,64,93
2014-6-06 08:03:58,1109689,movement,28,67
2014-6-06 08:03:58,672552,movement,36,72
2014-6-06 08:03:58,1591840,movement,64,97
2014-6-06 08:03:59,1779722,movement,65,95
2014-6-06 08:03:59,1156815,movement,66,91
2014-6-06 08:03:59,580064,movement,79,73
2014-6-06 08:03:59,1007202,movement,28,67
2014-6-06 08:03:59,1948150,movement,52,84
2014-6-06 08:03:59,1257239,movement,64,96
2014-6-06 08:03:59,1620753,movement,64,93
2014-6-06 08:03:59,352086,movement,90,79
2014-6-06 08:03:59,1882651,movement,65,93
2014-6-06 08:03:59,179386,movement,34,70
2014-6-06 08:03:59,766183,movement,52,85
2014-6-06 08:03:59,1119534,movement,67,89
2014-6-06 08:04:00,1959437,movement,88,80
2014-6-06 08:04:00,1611141,movement,88,79
2014-6-06 08:04:00,903769,movement,73,78
2014-6-06 08:04:00,1755750,movement,90,78
2014-6-06 08:04:00,349848,movement,90,78
2014-6-06 08:04:00,849521,movement,21,67
2014-6-06 08:04:00,932874,movement,26,66
2014-6-06 08:04:00,117066,movement,67,89
2014-6-06 08:04:00,121980,movement,66,90
2014-6-06 08:04:01,704292,movement,8,67
2014-6-06 08:04:01,91182,movement,88,79
2014-6-06 08:04:01,677612,movement,8,67
2014-6-06 08:04:01,950113,movement,14,66
2014-6-06 08:04:01,1229412,movement,73,78
2014-6-06 08:04:01,539617,movement,26,67
2014-6-06 08:04:01,508018,movement,71,81
2014-6-06 08:04:01,1696241,movement,79,73
2014-6-06 08:04:01,398504,movement,11,66
2014-6-06 08:04:01,698208,movement,26,67
2014-6-06 08:04:01,291511,movement,64,93
2014-6-06 08:04:01,1464748,movement,79,73
2014-6-06 08:04:01,879255,movement,57,87
2014-6-06 08:04:01,1053224,movement,79,73
2014-6-06 08:04:02,374745,movement,29,67
2014-6-06 08:04:02,741411,movement,47,81
2014-6-06 08:04:02,943291,movement,67,89
2014-6-06 08:04:02,1491001,movement,64,98
2014-6-06 08:04:02,842645,movement,67,89
2014-6-06 08:04:02,1629394,movement,83,78
2014-6-06 08:04:02,10371,movement,63,96
2014-6-06 08:04:02,672552,movement,35,71
2014-6-06 08:04:02,1640316,movement,66,90
2014-6-06 08:04:02,399477,movement,64,98
2014-6-06 08:04:02,705880,movement,9,66
2014-6-06 08:04:02,84438,movement,63,96
2014-6-06 08:04:02,1413244,movement,64,95
2014-6-06 08:04:02,1593258,movement,70,81
2014-6-06 08:04:02,549068,movement,91,78
2014-6-06 08:04:02,1762242,movement,68,81
2014-6-06 08:04:02,330141,movement,64,95
2014-6-06 08:04:02,41879,movement,63,96
2014-6-06 08:04:02,646993,check-in,0,67
2014-6-06 08:04:02,175741,check-in,0,67
2014-6-06 08:04:02,1136963,check-in,0,67
2014-6-06 08:04:03,531348,movement,33,69
2014-6-06 08:04:03,1910777,movement,64,98
2014-6-06 08:04:03,1836139,movement,68,81
2014-6-06 08:04:03,455752,movement,29,66
2014-6-06 08:04:03,1477256,movement,88,79
2014-6-06 08:04:03,1085806,movement,9,67
2014-6-06 08:04:03,254029,check-in,99,77
2014-6-06 08:04:03,1107890,check-in,99,77
2014-6-06 08:04:03,156268,check-in,99,77
2014-6-06 08:04:03,1106999,check-in,99,77
2014-6-06 08:04:04,73216,movement,29,67
2014-6-06 08:04:04,1453012,movement,9,67
2014-6-06 08:04:04,2096121,movement,9,66
2014-6-06 08:04:04,422300,movement,29,67
2014-6-06 08:04:04,483106,movement,57,87
2014-6-06 08:04:04,1428652,movement,91,79
2014-6-06 08:04:04,439105,movement,80,73
2014-6-06 08:04:04,1772261,movement,47,81
2014-6-06 08:04:04,1272536,movement,89,79
2014-6-06 08:04:04,398396,movement,85,80
2014-6-06 08:04:04,1881823,movement,29,66
2014-6-06 08:04:04,2007598,movement,29,66
2014-6-06 08:04:04,515271,movement,85,80
2014-6-06 08:04:04,892578,movement,90,79
2014-6-06 08:04:04,121980,movement,67,89
2014-6-06 08:04:04,1109689,movement,29,66
2014-6-06 08:04:04,179386,movement,34,69
2014-6-06 08:04:04,1213563,movement,91,78
2014-6-06 08:04:04,1478594,check-in,63,99
2014-6-06 08:04:04,615627,check-in,63,99
2014-6-06 08:04:05,580064,movement,80,74
2014-6-06 08:04:05,1916572,movement,64,94
2014-6-06 08:04:05,483896,movement,57,87
2014-6-06 08:04:05,1007202,movement,29,67
2014-6-06 08:04:05,1257239,movement,64,95
2014-6-06 08:04:05,668662,movement,12,67
2014-6-06 08:04:05,2061906,movement,14,66
2014-6-06 08:04:05,1313613,movement,83,79
2014-6-06 08:04:05,1483004,movement,22,67
2014-6-06 08:04:05,1999943,movement,66,90
2014-6-06 08:04:06,1382429,movement,64,98
2014-6-06 08:04:06,1591840,movement,63,96
2014-6-06 08:04:06,43833,movement,65,92
2014-6-06 08:04:06,944133,movement,83,79
2014-6-06 08:04:06,880166,movement,51,85
2014-6-06 08:04:06,932874,movement,27,66
2014-6-06 08:04:06,1451127,movement,87,79
2014-6-06 08:04:06,1871836,movement,51,83
2014-6-06 08:04:06,996258,movement,51,85
2014-6-06 08:04:06,1402234,movement,9,66
2014-6-06 08:04:06,903769,movement,72,79
2014-6-06 08:04:06,1715723,movement,64,96
2014-6-06 08:04:06,943291,movement,67,88
2014-6-06 08:04:06,525850,movement,64,96
2014-6-06 08:04:06,1220077,movement,67,88
2014-6-06 08:04:06,672552,movement,34,70
2014-6-06 08:04:07,698208,movement,27,67
2014-6-06 08:04:07,1882651,movement,65,92
2014-6-06 08:04:07,1948150,movement,51,84
2014-6-06 08:04:07,1696241,movement,80,73
2014-6-06 08:04:07,1620753,movement,64,92
2014-6-06 08:04:07,1779722,movement,65,94
2014-6-06 08:04:07,349848,movement,89,79
2014-6-06 08:04:07,1464748,movement,80,74
2014-6-06 08:04:07,1453536,movement,91,77
2014-6-06 08:04:07,766183,movement,51,84
2014-6-06 08:04:07,1229412,movement,73,79
2014-6-06 08:04:07,539617,movement,27,66
2014-6-06 08:04:07,1053224,movement,80,74
2014-6-06 08:04:07,1119534,movement,66,88
2014-6-06 08:04:08,612957,movement,15,66
2014-6-06 08:04:08,330141,movement,64,94
2014-6-06 08:04:08,508018,movement,72,80
2014-6-06 08:04:08,849521,movement,22,67
2014-6-06 08:04:08,160360,movement,15,66
2014-6-06 08:04:08,750163,movement,84,79
2014-6-06 08:04:08,741411,movement,46,80
2014-6-06 08:04:08,867873,movement,98,77
2014-6-06 08:04:08,121980,movement,66,88
2014-6-06 08:04:08,117066,movement,68,88
2014-6-06 08:04:08,1413244,movement,65,94
2014-6-06 08:04:08,374745,movement,30,66
2014-6-06 08:04:08,531348,movement,33,68
2014-6-06 08:04:08,1709971,movement,10,66
2014-6-06 08:04:08,1229444,check-in,63,99
2014-6-06 08:04:08,605020,check-in,63,99
2014-6-06 08:04:08,1233488,check-in,63,99
2014-6-06 08:04:09,179386,movement,33,68
2014-6-06 08:04:09,704292,movement,9,67
2014-6-06 08:04:09,675561,movement,84,79
2014-6-06 08:04:09,1495984,movement,89,79
2014-6-06 08:04:09,455752,movement,30,66
2014-6-06 08:04:09,11311,movement,56,87
2014-6-06 08:04:09,1593258,movement,70,80
2014-6-06 08:04:09,291511,movement,64,92
2014-6-06 08:04:09,1762242,movement,69,80
2014-6-06 08:04:09,677612,movement,9,67
2014-6-06 08:04:10,1491001,movement,63,97
2014-6-06 08:04:10,1156815,movement,67,90
2014-6-06 08:04:10,1959437,movement,87,80
2014-6-06 08:04:10,1836139,movement,68,80
2014-6-06 08:04:10,73216,movement,30,67
2014-6-06 08:04:10,422300,movement,30,66
2014-6-06 08:04:10,439105,movement,81,73
2014-6-06 08:04:10,1611141,movement,87,80
2014-6-06 08:04:10,84438,movement,64,95
2014-6-06 08:04:10,2007598,movement,30,66
2014-6-06 08:04:10,842645,movement,66,88
2014-6-06 08:04:10,1109689,movement,30,67
2014-6-06 08:04:10,399477,movement,63,97
2014-6-06 08:04:10,1881823,movement,30,67
2014-6-06 08:04:10,672552,movement,33,69
2014-6-06 08:04:10,1629394,movement,82,79
2014-6-06 08:04:10,943291,movement,68,87
2014-6-06 08:04:10,1772261,movement,46,80
2014-6-06 08:04:10,41879,movement,64,95
2014-6-06 08:04:10,10371,movement,64,95
2014-6-06 08:04:11,1257239,movement,65,94
2014-6-06 08:04:11,580064,movement,81,73
2014-6-06 08:04:11,1910777,movement,64,97
2014-6-06 08:04:11,1272536,movement,88,80
2014-6-06 08:04:11,91182,movement,87,80
2014-6-06 08:04:11,1007202,movement,30,67
2014-6-06 08:04:11,352086,movement,89,79
2014-6-06 08:04:11,705880,movement,10,66
2014-6-06 08:04:12,1755750,movement,89,78
2014-6-06 08:04:12,121980,movement,67,87
2014-6-06 08:04:12,950113,movement,15,66
2014-6-06 08:04:12,932874,movement,28,67
2014-6-06 08:04:12,1085806,movement,10,66
2014-6-06 08:04:12,398504,movement,12,66
2014-6-06 08:04:12,879255,movement,56,87
2014-6-06 08:04:12,903769,movement,72,80
2014-6-06 08:04:12,277883,movement,98,76
2014-6-06 08:04:13,1483004,movement,23,67
2014-6-06 08:04:13,531348,movement,32,67
2014-6-06 08:04:13,1916572,movement,64,93
2014-6-06 08:04:13,922651,movement,98,77
2014-6-06 08:04:13,1477256,movement,87,80
2014-6-06 08:04:13,1640316,movement,67,89
2014-6-06 08:04:13,1453012,movement,10,67
2014-6-06 08:04:13,698208,movement,28,67
2014-6-06 08:04:13,539617,movement,28,67
2014-6-06 08:04:13,1053224,movement,81,73
2014-6-06 08:04:13,1464748,movement,81,73
2014-6-06 08:04:13,1229412,movement,72,80
2014-6-06 08:04:13,1313613,movement,82,79
2014-6-06 08:04:13,1696241,movement,81,72
2014-6-06 08:04:14,179386,movement,32,67
2014-6-06 08:04:14,943291,movement,68,86
2014-6-06 08:04:14,1413244,movement,65,93
2014-6-06 08:04:14,1220077,movement,67,87
2014-6-06 08:04:14,1402234,movement,10,66
2014-6-06 08:04:14,1715723,movement,65,95
2014-6-06 08:04:14,1871836,movement,50,83
2014-6-06 08:04:14,549068,movement,90,79
2014-6-06 08:04:14,880166,movement,50,84
2014-6-06 08:04:14,374745,movement,31,66
2014-6-06 08:04:14,741411,movement,45,79
2014-6-06 08:04:14,1666428,movement,98,76
2014-6-06 08:04:14,672552,movement,34,68
2014-6-06 08:04:14,515271,movement,84,79
2014-6-06 08:04:14,349848,movement,88,79
2014-6-06 08:04:14,1382429,movement,63,97
2014-6-06 08:04:14,1591840,movement,64,95
2014-6-06 08:04:14,330141,movement,64,93
2014-6-06 08:04:14,43833,movement,66,91
2014-6-06 08:04:14,525850,movement,64,95
2014-6-06 08:04:14,944133,movement,82,79
2014-6-06 08:04:14,996258,movement,50,84
2014-6-06 08:04:15,1620753,movement,65,91
2014-6-06 08:04:15,1119534,movement,67,87
2014-6-06 08:04:15,1882651,movement,66,91
2014-6-06 08:04:15,508018,movement,73,79
2014-6-06 08:04:15,1779722,movement,65,93
2014-6-06 08:04:15,1948150,movement,50,84
2014-6-06 08:04:15,766183,movement,50,83
2014-6-06 08:04:15,483106,movement,56,87
2014-6-06 08:04:15,455752,movement,31,67
2014-6-06 08:04:16,1109689,movement,31,66
2014-6-06 08:04:16,945959,movement,64,98
2014-6-06 08:04:16,668662,movement,13,66
2014-6-06 08:04:16,2096121,movement,10,67
2014-6-06 08:04:16,1451127,movement,86,80
2014-6-06 08:04:16,1428652,movement,90,79
2014-6-06 08:04:16,1762242,movement,69,79
2014-6-06 08:04:16,398396,movement,84,79
2014-6-06 08:04:16,1772261,movement,45,79
2014-6-06 08:04:16,1593258,movement,70,79
2014-6-06 08:04:16,2061906,movement,15,67
2014-6-06 08:04:16,2007598,movement,31,66
2014-6-06 08:04:16,1881823,movement,31,66
2014-6-06 08:04:16,1999943,movement,67,89
2014-6-06 08:04:16,849521,movement,23,66
2014-6-06 08:04:16,73216,movement,31,67
2014-6-06 08:04:16,439105,movement,82,73
2014-6-06 08:04:16,117066,movement,68,87
2014-6-06 08:04:16,1213563,movement,90,79
2014-6-06 08:04:16,121980,movement,68,86
2014-6-06 08:04:16,422300,movement,31,66
2014-6-06 08:04:16,892578,movement,89,78
2014-6-06 08:04:16,483896,movement,56,86
2014-6-06 08:04:17,291511,movement,65,91
2014-6-06 08:04:17,677612,movement,10,67
2014-6-06 08:04:17,580064,movement,82,73
2014-6-06 08:04:17,1836139,movement,67,79
2014-6-06 08:04:17,704292,movement,10,67
2014-6-06 08:04:17,1257239,movement,64,93
2014-6-06 08:04:17,1007202,movement,31,67
2014-6-06 08:04:18,614566,movement,64,98
2014-6-06 08:04:18,1272536,movement,87,81
2014-6-06 08:04:18,531348,movement,32,66
2014-6-06 08:04:18,41879,movement,64,94
2014-6-06 08:04:18,943291,movement,69,85
2014-6-06 08:04:18,842645,movement,67,87
2014-6-06 08:04:18,903769,movement,71,81
2014-6-06 08:04:18,84438,movement,64,94
2014-6-06 08:04:18,672552,movement,34,67
2014-6-06 08:04:18,10371,movement,64,94
2014-6-06 08:04:18,399477,movement,63,96
2014-6-06 08:04:18,1629394,movement,81,79
2014-6-06 08:04:18,1491001,movement,63,96
2014-6-06 08:04:18,750163,movement,83,78
2014-6-06 08:04:18,932874,movement,29,67
2014-6-06 08:04:18,877394,check-in,63,99
2014-6-06 08:04:18,306076,check-in,63,99
2014-6-06 08:04:18,1086857,check-in,63,99
2014-6-06 08:04:18,705064,check-in,63,99
2014-6-06 08:04:19,179386,movement,32,66
2014-6-06 08:04:19,1053224,movement,82,72
2014-6-06 08:04:19,1453536,movement,90,78
2014-6-06 08:04:19,1910777,movement,63,96
2014-6-06 08:04:19,1288298,movement,63,98
2014-6-06 08:04:19,160360,movement,16,67
2014-6-06 08:04:19,539617,movement,29,67
2014-6-06 08:04:19,1464748,movement,82,73
2014-6-06 08:04:19,1229412,movement,71,81
2014-6-06 08:04:19,1696241,movement,82,72
2014-6-06 08:04:19,698208,movement,29,66
2014-6-06 08:04:19,612957,movement,16,67
2014-6-06 08:04:20,1709971,movement,11,66
2014-6-06 08:04:20,705880,movement,11,66
2014-6-06 08:04:20,741411,movement,44,79
2014-6-06 08:04:20,1739582,movement,63,98
2014-6-06 08:04:20,867873,movement,97,76
2014-6-06 08:04:20,121980,movement,68,85
2014-6-06 08:04:20,11311,movement,55,86
2014-6-06 08:04:20,374745,movement,32,65
2014-6-06 08:04:20,1611141,movement,86,81
2014-6-06 08:04:20,1413244,movement,64,92
2014-6-06 08:04:20,330141,movement,64,92
2014-6-06 08:04:20,1959437,movement,86,80
2014-6-06 08:04:20,1201599,check-in,63,99
2014-6-06 08:04:20,15712,check-in,63,99
2014-6-06 08:04:20,413328,check-in,99,77
2014-6-06 08:04:20,1058644,check-in,99,77
2014-6-06 08:04:20,555649,check-in,99,77
2014-6-06 08:04:20,173490,check-in,99,77
2014-6-06 08:04:21,1085806,movement,11,66
2014-6-06 08:04:21,455752,movement,32,66
2014-6-06 08:04:21,1483004,movement,24,66
2014-6-06 08:04:21,675561,movement,83,79
2014-6-06 08:04:21,349848,movement,87,79
2014-6-06 08:04:21,91182,movement,86,81
2014-6-06 08:04:21,1916572,movement,65,92
2014-6-06 08:04:21,1313613,movement,81,78
2014-6-06 08:04:21,1156815,movement,67,89
2014-6-06 08:04:21,1495984,movement,88,79
2014-6-06 08:04:22,73216,movement,32,66
2014-6-06 08:04:22,1772261,movement,44,78
2014-6-06 08:04:22,1715723,movement,65,94
2014-6-06 08:04:22,1402234,movement,11,67
2014-6-06 08:04:22,1591840,movement,64,94
2014-6-06 08:04:22,43833,movement,66,90
2014-6-06 08:04:22,2007598,movement,32,66
2014-6-06 08:04:22,880166,movement,49,83
2014-6-06 08:04:22,943291,movement,68,84
2014-6-06 08:04:22,439105,movement,83,72
2014-6-06 08:04:22,422300,movement,32,65
2014-6-06 08:04:22,525850,movement,64,94
2014-6-06 08:04:22,508018,movement,72,78
2014-6-06 08:04:22,996258,movement,49,83
2014-6-06 08:04:22,1871836,movement,49,83
2014-6-06 08:04:22,1220077,movement,68,86
2014-6-06 08:04:22,1382429,movement,64,96
2014-6-06 08:04:22,1881823,movement,32,65
2014-6-06 08:04:22,672552,movement,33,66
2014-6-06 08:04:22,1109689,movement,32,65
2014-6-06 08:04:22,944133,movement,81,78
2014-6-06 08:04:22,1453012,movement,11,66
2014-6-06 08:04:23,950113,movement,16,66
2014-6-06 08:04:23,879255,movement,55,86
2014-6-06 08:04:23,766183,movement,49,83
2014-6-06 08:04:23,1119534,movement,68,86
2014-6-06 08:04:23,531348,movement,33,65
2014-6-06 08:04:23,352086,movement,88,79
2014-6-06 08:04:23,1620753,movement,66,90
2014-6-06 08:04:23,1257239,movement,64,92
2014-6-06 08:04:23,398504,movement,13,66
2014-6-06 08:04:23,1593258,movement,70,78
2014-6-06 08:04:23,1779722,movement,66,92
2014-6-06 08:04:23,580064,movement,83,72
2014-6-06 08:04:23,1007202,movement,32,66
2014-6-06 08:04:23,1477256,movement,86,80
2014-6-06 08:04:23,1882651,movement,67,90
2014-6-06 08:04:23,1948150,movement,49,83
2014-6-06 08:04:23,1762242,movement,69,78
2014-6-06 08:04:24,849521,movement,24,67
2014-6-06 08:04:24,277883,movement,97,77
2014-6-06 08:04:24,121980,movement,68,84
